latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.94311,127.3755,335.98,4.54,1.96,2024-05-02,00:54,T,87,6.1NRT,284.75,343.76,D
51.94455,127.3811,336.45,4.54,1.96,2024-05-02,00:54,T,88,6.1NRT,284.44,349.16,D
52.19129,127.39437,319.52,4.54,1.96,2024-05-02,00:54,T,71,6.1NRT,281.87,164.66,D
52.19231,127.40293,316.95,4.54,1.96,2024-05-02,00:54,T,67,6.1NRT,281.64,143.4,D
50.07629,129.09526,321.97,3.64,1.79,2024-05-02,00:56,T,69,6.1NRT,289.7,109.05,D
50.07745,129.0439,322.24,3.66,1.79,2024-05-02,00:56,T,52,6.1NRT,288.99,108.3,D
50.23375,137.05717,342.48,1.44,1.19,2024-05-02,00:56,T,81,6.1NRT,273.4,83.25,D
50.00235,129.13507,314.84,3.62,1.78,2024-05-02,00:56,T,55,6.1NRT,287.78,76.87,D
50.24243,137.07921,342.95,1.43,1.18,2024-05-02,00:56,T,0,6.1NRT,275.1,84.06,D
50.24422,137.05942,325.65,1.44,1.19,2024-05-02,00:56,T,73,6.1NRT,272.28,42.21,D
51.38857,128.97885,311.54,3.75,1.81,2024-05-02,00:56,T,49,6.1NRT,284.56,76.7,D
50.23553,137.03735,301.14,1.44,1.19,2024-05-02,00:56,T,27,6.1NRT,269.32,9.37,D
50.00355,129.0849,314.58,3.64,1.79,2024-05-02,00:56,T,60,6.1NRT,288.34,74.56,D
49.63214,136.23961,372.43,1.54,1.22,2024-05-02,00:56,T,100,6.1NRT,266.53,0,D
50.01254,129.0927,315.83,3.64,1.79,2024-05-02,00:56,T,28,6.1NRT,289.64,69.16,D
44.71843,133.6134,313.14,1.83,1.32,2024-05-02,00:56,T,60,6.1NRT,279.66,29.21,D
44.90515,133.14754,304.84,1.95,1.36,2024-05-02,00:56,T,47,6.1NRT,290.84,9.83,D
44.90964,133.15396,305.54,1.95,1.36,2024-05-02,00:56,T,56,6.1NRT,291.32,11.54,D
45.03147,133.22678,308.29,1.94,1.36,2024-05-02,00:56,T,58,6.1NRT,289.49,15.7,D
45.21824,133.62616,306.87,1.85,1.33,2024-05-02,00:56,T,64,6.1NRT,278.68,18.21,D
46.41583,134.08376,338.44,1.81,1.32,2024-05-02,00:56,T,91,6.1NRT,295.45,88.01,D
47.30645,134.28647,348.24,1.81,1.32,2024-05-02,00:56,T,95,6.1NRT,283.77,135.09,D
47.31814,134.28812,348.15,1.81,1.32,2024-05-02,00:56,T,95,6.1NRT,284.29,134.16,D
47.32982,134.2899,354.42,1.81,1.32,2024-05-02,00:56,T,98,6.1NRT,288.57,167.93,D
47.33165,134.26625,319,1.81,1.32,2024-05-02,00:56,T,65,6.1NRT,286.72,36.02,D
48.0317,133.86969,306.36,1.94,1.36,2024-05-02,00:56,T,48,6.1NRT,287.45,12.95,D
48.02413,133.87585,304.85,1.94,1.36,2024-05-02,00:56,T,26,6.1NRT,286.38,11.04,D
48.02988,134.76054,310.85,1.74,1.29,2024-05-02,00:56,T,52,6.1NRT,286.66,18.92,D
49.07601,136.58548,302.42,1.46,1.19,2024-05-02,00:56,T,20,6.1NRT,270.26,9.63,D
49.08034,136.59338,304.62,1.46,1.19,2024-05-02,00:56,T,57,6.1NRT,271.28,12.54,D
49.13491,136.58441,322.89,1.46,1.19,2024-05-02,00:56,T,44,6.1NRT,275.31,32.88,D
49.15663,136.34485,304.08,1.5,1.21,2024-05-02,00:56,T,0,6.1NRT,278.64,10.12,D
49.20286,136.35985,321.52,1.5,1.21,2024-05-02,00:56,T,81,6.1NRT,286.4,29.77,D
49.20463,136.33955,321.11,1.5,1.21,2024-05-02,00:56,T,79,6.1NRT,285.31,30.84,D
43.86127,132.05777,305.76,2.19,1.44,2024-05-02,00:56,T,51,6.1NRT,291.76,11.48,D
44.02811,132.43701,311.69,2.09,1.41,2024-05-02,00:56,T,62,6.1NRT,293.79,19.9,D
44.04059,132.43867,315.29,2.09,1.41,2024-05-02,00:56,T,75,6.1NRT,294.34,28.62,D
44.04236,132.44456,314.59,2.09,1.41,2024-05-02,00:56,T,71,6.1NRT,293.8,25.78,D
42.81007,143.65891,306.51,1.17,1.07,2024-05-02,00:56,T,64,6.1NRT,294.69,7.17,D
42.91575,143.04402,310.17,1.11,1.05,2024-05-02,00:56,T,55,6.1NRT,298.15,6.41,D
44.27782,132.19444,311.84,2.18,1.43,2024-05-02,00:56,T,71,6.1NRT,291.7,21.71,D
44.48913,131.54604,321.48,2.39,1.49,2024-05-02,00:56,T,51,6.1NRT,276.36,59.55,D
44.48555,131.55165,313.05,2.39,1.49,2024-05-02,00:56,T,52,6.1NRT,276.07,36.74,D
44.49884,131.55258,311.48,2.39,1.49,2024-05-02,00:56,T,39,6.1NRT,273.86,32.62,D
40.53435,141.49521,316.8,1.06,1.03,2024-05-02,00:58,T,59,6.1NRT,297.27,7.2,D
39.20591,141.08278,309.69,1.06,1.03,2024-05-02,00:58,T,65,6.1NRT,296.52,5.01,D
39.24175,141.09224,311.12,1.06,1.03,2024-05-02,00:58,T,63,6.1NRT,298.25,5.76,D
39.44188,141.12021,309.46,1.06,1.03,2024-05-02,00:58,T,69,6.1NRT,298.6,5.01,D
36.26875,139.87469,308.62,1.04,1.02,2024-05-02,00:58,T,53,6.1NRT,295.35,4.93,D
36.35174,140.05338,308.33,1.05,1.02,2024-05-02,00:58,T,65,6.1NRT,294.58,6.28,D
36.53939,139.80614,309.18,1.04,1.02,2024-05-02,00:58,T,42,6.1NRT,296.26,4.97,D
36.9255,140.00459,305.64,1.04,1.02,2024-05-02,00:58,T,25,6.1NRT,292.34,3.86,D
36.92905,139.98198,309.87,1.04,1.02,2024-05-02,00:58,T,69,6.1NRT,293.59,7.26,D
36.94992,140.89186,314.74,1.1,1.05,2024-05-02,00:58,T,47,6.1NRT,294.8,10.72,D
37.58366,140.99675,309.12,1.09,1.04,2024-05-02,00:58,T,51,6.1NRT,291.94,6.27,D
37.83454,140.8873,313.34,1.08,1.04,2024-05-02,00:58,T,56,6.1NRT,294.25,11.37,D
38.66768,140.78899,306.31,1.05,1.02,2024-05-02,00:58,T,56,6.1NRT,290.59,7.38,D
38.67662,140.79124,307.04,1.05,1.02,2024-05-02,00:58,T,42,6.1NRT,291.15,7.54,D
38.78329,141.44733,303.08,1.1,1.04,2024-05-02,00:58,T,54,6.1NRT,292.03,5.97,D
39.28782,139.96793,307.95,1.01,1,2024-05-02,00:58,T,49,6.1NRT,297.8,6.45,D
36.09077,139.22903,307.44,1.02,1.01,2024-05-02,01:00,T,46,6.1NRT,292.17,6.01,D
36.03525,139.82452,309.34,1.04,1.02,2024-05-02,01:00,T,47,6.1NRT,296.17,5.55,D
