latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
50.67447,118.97668,313.31,4.28,1.91,2024-05-15,01:30,T,66,6.1NRT,300.22,50.04,D
52.96935,126.76857,321.83,1.82,1.32,2024-05-15,01:30,T,81,6.1NRT,293.67,37.55,D
51.30798,128.15189,311.64,1.5,1.21,2024-05-15,01:30,T,0,6.1NRT,294.36,14.27,D
52.37573,126.53683,315.45,1.84,1.33,2024-05-15,01:30,T,47,6.1NRT,292.03,21.83,D
52.37756,126.51,323.94,1.85,1.33,2024-05-15,01:30,T,79,6.1NRT,292.49,40.18,D
52.38752,126.53862,320.47,1.84,1.33,2024-05-15,01:30,T,42,6.1NRT,293,30.4,D
52.38934,126.51212,328.05,1.85,1.33,2024-05-15,01:30,T,82,6.1NRT,295.17,50.17,D
51.63613,118.63634,317.04,4.5,1.95,2024-05-15,01:30,T,45,6.1NRT,291.46,97.18,D
52.3993,126.5406,327.74,1.84,1.33,2024-05-15,01:30,T,53,6.1NRT,294.41,48.44,D
52.40113,126.51422,349.22,1.85,1.33,2024-05-15,01:30,T,96,6.1NRT,297.54,133.17,D
52.95639,126.67952,329.86,1.84,1.33,2024-05-15,01:30,T,86,6.1NRT,295.02,58.71,D
52.95829,126.65238,320.07,1.85,1.33,2024-05-15,01:30,T,80,6.1NRT,295.02,32.84,D
52.96249,126.76173,319.53,1.82,1.32,2024-05-15,01:30,T,79,6.1NRT,294.3,33.86,D
52.96819,126.68134,313.71,1.84,1.33,2024-05-15,01:30,T,57,6.1NRT,295.6,19.41,D
52.97009,126.65447,313.09,1.85,1.33,2024-05-15,01:30,T,67,6.1NRT,295.13,19.04,D
52.97421,126.76385,313.79,1.82,1.32,2024-05-15,01:30,T,72,6.1NRT,293.1,21.27,D
51.63473,118.56704,311.68,4.54,1.96,2024-05-15,01:30,T,50,6.1NRT,293.91,62.29,D
51.63441,118.63132,319.95,4.5,1.95,2024-05-15,01:30,T,80,6.1NRT,291.79,129.89,D
