latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.51402,124.31828,314.06,1.93,1.36,2024-04-16,01:37,T,74,6.1NRT,292.02,25.83,D
48.72286,123.87998,308.31,2,1.38,2024-04-16,01:37,T,67,6.1NRT,293.63,11.8,D
48.445,123.92079,306.79,1.97,1.37,2024-04-16,01:37,T,60,6.1NRT,292.65,8.15,D
48.9922,123.85062,309.62,2.02,1.38,2024-04-16,01:37,T,69,6.1NRT,292.47,17.72,D
48.99411,123.82256,313.83,2.02,1.39,2024-04-16,01:37,T,74,6.1NRT,293.72,26.69,D
49.16074,124.02534,313.81,1.98,1.37,2024-04-16,01:37,T,74,6.1NRT,292.22,26.67,D
49.16448,124.03199,315.02,1.98,1.37,2024-04-16,01:37,T,75,6.1NRT,292.47,28.2,D
49.307,124.16888,305.16,1.96,1.37,2024-04-16,01:37,T,61,6.1NRT,290.31,9.77,D
49.40186,124.45233,316.97,1.9,1.35,2024-04-16,01:37,T,77,6.1NRT,292.44,30.54,D
49.40702,124.46011,307.65,1.9,1.35,2024-04-16,01:37,T,30,6.1NRT,291.89,10.95,D
49.45765,124.5978,312.08,1.87,1.34,2024-04-16,01:37,T,72,6.1NRT,291.78,21.41,D
49.52044,124.29819,308.92,1.94,1.36,2024-04-16,01:37,T,68,6.1NRT,292.53,15.71,D
49.51867,124.32488,309.6,1.93,1.36,2024-04-16,01:37,T,69,6.1NRT,291.31,16.16,D
41.39372,123.26826,302.21,1.76,1.3,2024-04-16,01:39,T,33,6.1NRT,285.11,5.67,D
34.91761,127.76891,331.1,1,1,2024-04-16,01:39,T,83,6.1NRT,294.33,27.73,D
35.15515,128.85855,309.25,1.01,1,2024-04-16,01:39,T,27,6.1NRT,293.31,5.9,D
33.04277,130.65179,309.43,1.2,1.09,2024-04-16,01:41,T,66,6.1NRT,292.42,8.02,D
33.57336,130.83514,308.89,1.2,1.09,2024-04-16,01:41,T,18,6.1NRT,293.07,5.5,D
33.6904,130.75331,311,1.18,1.08,2024-04-16,01:41,T,65,6.1NRT,293.84,6.57,D
33.8655,130.98988,311.71,1.21,1.09,2024-04-16,01:41,T,0,6.1NRT,292.83,9.67,D
33.9257,130.8098,322.18,1.18,1.08,2024-04-16,01:41,T,0,6.1NRT,292.94,17.79,D
17.19934,121.55441,330.88,1.12,1.06,2024-04-16,01:45,T,78,6.1NRT,308.69,14.21,D
17.11169,121.92278,330.05,1.08,1.04,2024-04-16,01:45,T,57,6.1NRT,308.48,15.8,D
17.19697,120.95886,316.89,1.2,1.09,2024-04-16,01:45,T,48,6.1NRT,300.45,11.16,D
17.16151,120.93121,322.71,1.21,1.09,2024-04-16,01:45,T,70,6.1NRT,302.86,16.54,D
16.97774,121.00425,320.78,1.19,1.08,2024-04-16,01:45,T,62,6.1NRT,302.18,17.07,D
16.63864,121.61405,327.49,1.1,1.05,2024-04-16,01:45,T,78,6.1NRT,306.26,13.08,D
17.87596,121.57287,322.5,1.14,1.06,2024-04-16,01:45,T,36,6.1NRT,304.91,7.22,D
10.8514,123.00409,324.65,1.01,1.01,2024-04-16,01:47,T,75,6.1NRT,305.72,9.89,D
10.76487,123.08684,325.55,1.02,1.01,2024-04-16,01:47,T,74,6.1NRT,305.4,11.55,D
9.94942,122.91975,320.99,1.02,1.01,2024-04-16,01:47,T,37,6.1NRT,303.97,7.18,D
16.41103,120.82091,316.29,1.2,1.09,2024-04-16,01:47,T,32,6.1NRT,297.27,9.98,D
16.38865,120.81192,316.34,1.2,1.09,2024-04-16,01:47,T,35,6.1NRT,298.67,7.61,D
16.37914,120.81001,315.08,1.2,1.09,2024-04-16,01:47,T,14,6.1NRT,300.98,6.62,D
15.86044,121.0303,326.36,1.15,1.07,2024-04-16,01:47,T,71,6.1NRT,305.98,15.37,D
15.68064,121.14034,322.13,1.13,1.06,2024-04-16,01:47,T,52,6.1NRT,305.42,7.04,D
15.30078,120.08959,333.81,1.28,1.12,2024-04-16,01:47,T,81,6.1NRT,307.16,26.68,D
14.00413,121.00089,327.08,1.11,1.05,2024-04-16,01:47,T,0,6.1NRT,312.02,17.54,D
13.99622,120.98957,323.6,1.11,1.05,2024-04-16,01:47,T,0,6.1NRT,308.91,12.87,D
12.83467,121.06948,336.84,1.08,1.04,2024-04-16,01:47,T,68,6.1NRT,312.06,26.07,D
10.28714,123.81476,332.26,1.07,1.03,2024-04-16,01:47,T,83,6.1NRT,297.06,26.21,D
10.28857,123.80519,333.89,1.07,1.03,2024-04-16,01:47,T,84,6.1NRT,296.66,29.15,D
12.53298,121.18324,326.81,1.06,1.03,2024-04-16,01:47,T,75,6.1NRT,308.41,14.51,D
11.3299,122.13066,336.14,1,1,2024-04-16,01:47,T,87,6.1NRT,307.91,28.37,D
49.30117,124.04783,303.87,4.28,1.91,2024-04-16,03:15,T,57,6.1NRT,290.29,38.47,D
47.8284,123.93032,303.94,4.79,2,2024-04-16,03:15,T,58,6.1NRT,289.57,49.56,D
48.95921,123.84578,309.14,4.31,1.92,2024-04-16,03:15,T,56,6.1NRT,293.3,50.04,D
48.91618,123.88226,307.07,4.34,1.92,2024-04-16,03:15,T,59,6.1NRT,291.66,39.43,D
50.99681,115.70728,328.68,1.51,1.21,2024-04-16,03:15,T,85,6.1NRT,298.44,42.74,D
51.00291,115.73267,314.17,1.52,1.22,2024-04-16,03:15,T,70,6.1NRT,292.67,17.77,D
51.00707,115.71276,326.68,1.51,1.21,2024-04-16,03:15,T,84,6.1NRT,294.9,38.85,D
48.963,123.85139,308.39,4.31,1.92,2024-04-16,03:15,T,41,6.1NRT,292.93,45.68,D
48.97888,123.86087,305.71,4.31,1.92,2024-04-16,03:15,T,55,6.1NRT,292,36.01,D
49.24903,123.93227,302.95,4.25,1.91,2024-04-16,03:15,T,54,6.1NRT,289.39,32.24,D
49.25222,123.94193,303.87,4.25,1.91,2024-04-16,03:15,T,57,6.1NRT,289.53,38.14,D
53.1306,103.2897,312,1.44,1.19,2024-04-16,03:15,T,72,6.1NRT,288.12,16.65,D
49.29765,124.04015,302.81,4.28,1.91,2024-04-16,03:15,T,49,6.1NRT,290.2,33.5,D
47.82766,123.93733,301.73,4.79,2,2024-04-16,03:15,T,49,6.1NRT,289.29,36.86,D
49.31554,124.45516,305.94,4.47,1.94,2024-04-16,03:15,T,62,6.1NRT,291.42,42.54,D
49.17499,124.97942,310.88,4.79,2,2024-04-16,03:15,T,0,6.1NRT,288.85,91.75,D
49.31767,124.46159,310.33,4.47,1.94,2024-04-16,03:15,T,70,6.1NRT,291.73,65.11,D
49.17501,124.9838,312.61,4.79,2,2024-04-16,03:15,T,0,6.1NRT,288.75,104.28,D
49.22387,125.01642,302.14,4.79,2,2024-04-16,03:15,T,49,6.1NRT,288.42,39.03,D
49.41198,124.46484,305.98,4.44,1.94,2024-04-16,03:15,T,43,6.1NRT,291.67,38.71,D
49.42873,124.40931,318.1,4.41,1.93,2024-04-16,03:15,T,78,6.1NRT,292.56,113.51,D
49.43053,124.4185,321.82,4.41,1.93,2024-04-16,03:15,T,81,6.1NRT,292.73,137.9,D
55.23531,105.60963,304.77,1.25,1.11,2024-04-16,03:15,T,60,6.1NRT,278.12,12.79,D
56.90044,118.24148,312.24,1.34,1.15,2024-04-16,03:15,T,42,6.1NRT,280.23,19,D
55.45609,106.22582,304.18,1.2,1.09,2024-04-16,03:15,T,50,6.1NRT,277.84,12.39,D
48.87978,123.65341,303.06,4.25,1.91,2024-04-16,03:15,T,49,6.1NRT,291.06,26.73,D
48.88268,123.66396,304.51,4.25,1.91,2024-04-16,03:15,T,57,6.1NRT,291.01,33.37,D
40.51519,106.85596,322.63,1.05,1.03,2024-04-16,03:17,T,60,6.1NRT,306.57,8.47,D
41.22248,108.26221,317.83,1.14,1.07,2024-04-16,03:17,T,47,6.1NRT,303.96,7.92,D
40.7261,111.48574,311.95,1.68,1.27,2024-04-16,03:17,T,48,6.1NRT,298.44,6.48,D
41.45872,108.8241,321.16,1.19,1.09,2024-04-16,03:17,T,66,6.1NRT,304.84,9.19,D
39.263,110.16211,325.38,1.53,1.22,2024-04-16,03:17,T,78,6.1NRT,301.08,28.96,D
