latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
45.50361,122.6687,316.28,2.26,1.46,2024-03-30,01:37,T,77,6.1NRT,281.8,46.66,D
45.36676,122.78782,301.3,2.22,1.44,2024-03-30,01:37,T,24,6.1NRT,281.89,10.33,D
43.1348,124.25426,300.32,1.72,1.29,2024-03-30,01:37,T,35,6.1NRT,280.95,7.8,D
45.38886,122.84677,305.96,2.2,1.44,2024-03-30,01:37,T,42,6.1NRT,282.82,16.57,D
43.07853,124.37185,313.92,1.69,1.28,2024-03-30,01:37,T,52,6.1NRT,282.25,21.46,D
43.03304,124.37981,311.09,1.69,1.28,2024-03-30,01:37,T,45,6.1NRT,280.34,20.04,D
43.02098,124.25237,306.79,1.72,1.29,2024-03-30,01:37,T,64,6.1NRT,281.08,15.21,D
42.90734,123.81767,301.78,1.81,1.32,2024-03-30,01:37,T,49,6.1NRT,280.16,9.91,D
43.29448,124.37569,303.12,1.7,1.28,2024-03-30,01:37,T,55,6.1NRT,280.91,11.35,D
43.41575,124.6757,300.01,1.65,1.26,2024-03-30,01:37,T,15,6.1NRT,280.56,6.36,D
43.51283,125.34315,301.22,1.52,1.22,2024-03-30,01:37,T,43,6.1NRT,279.91,8.51,D
43.64034,124.30415,302.39,1.74,1.29,2024-03-30,01:37,T,47,6.1NRT,275.98,12.46,D
43.646,124.64207,302.11,1.66,1.27,2024-03-30,01:37,T,51,6.1NRT,278.3,11.13,D
43.67636,124.40251,304.79,1.72,1.29,2024-03-30,01:37,T,57,6.1NRT,277.37,14.84,D
43.74677,124.39173,317.51,1.72,1.29,2024-03-30,01:37,T,78,6.1NRT,275.72,38.06,D
43.68977,125.66975,305.04,1.47,1.2,2024-03-30,01:37,T,60,6.1NRT,278.08,13.11,D
43.69315,125.6339,303.32,1.47,1.2,2024-03-30,01:37,T,56,6.1NRT,278.91,10.82,D
43.78124,125.99751,315.6,1.42,1.18,2024-03-30,01:37,T,76,6.1NRT,280.09,25.1,D
44.80245,125.44412,302.96,1.56,1.23,2024-03-30,01:37,T,54,6.1NRT,279.76,10.92,D
44.8335,125.46863,302.07,1.55,1.23,2024-03-30,01:37,T,50,6.1NRT,278.91,10.9,D
45.60448,122.8932,301.6,2.2,1.44,2024-03-30,01:37,T,48,6.1NRT,282.19,14.78,D
46.84319,123.05025,303.37,2.23,1.45,2024-03-30,01:37,T,26,6.1NRT,281.73,12.59,D
46.84471,123.04332,303.05,2.23,1.45,2024-03-30,01:37,T,41,6.1NRT,281.89,12.62,D
45.98754,122.73679,302.8,2.27,1.46,2024-03-30,01:37,T,54,6.1NRT,278.19,22.8,D
45.87068,123.16763,300.71,2.14,1.42,2024-03-30,01:37,T,32,6.1NRT,282.75,10.45,D
45.65848,123.41754,305.07,2.06,1.4,2024-03-30,01:37,T,61,6.1NRT,281.2,16.28,D
45.65143,122.55344,308.88,2.3,1.47,2024-03-30,01:37,T,68,6.1NRT,281.92,24.37,D
