latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.08226,140.04936,300.39,2.4,1.49,2024-03-16,00:24,T,26,6.1NRT,286.38,14.15,D
37.069,140.04732,303.09,2.4,1.49,2024-03-16,00:24,T,55,6.1NRT,286.83,19.43,D
37.07308,140.04111,302.86,2.4,1.49,2024-03-16,00:24,T,30,6.1NRT,287.02,17.03,D
37.07112,140.06662,307.18,2.39,1.49,2024-03-16,00:24,T,61,6.1NRT,287.64,25.71,D
42.71996,130.8956,309.89,1.44,1.19,2024-03-16,01:58,T,55,6.1NRT,283.99,14.69,D
42.72318,130.87871,329.44,1.43,1.18,2024-03-16,01:58,T,84,6.1NRT,285.95,45.37,D
42.7264,130.86182,374.99,1.43,1.18,2024-03-16,01:58,T,100,6.1NRT,291.02,225.33,D
43.35628,131.74425,311.12,1.54,1.22,2024-03-16,01:58,T,67,6.1NRT,283.15,23.12,D
42.4459,130.13232,305.15,1.34,1.15,2024-03-16,01:58,T,61,6.1NRT,278.48,13.19,D
43.41043,131.88786,309.62,1.56,1.23,2024-03-16,01:58,T,44,6.1NRT,283.97,16.98,D
43.42105,131.89182,311.67,1.56,1.23,2024-03-16,01:58,T,63,6.1NRT,284.84,20.58,D
43.42466,131.87378,312.39,1.55,1.23,2024-03-16,01:58,T,60,6.1NRT,284.39,21.14,D
44.56954,131.86086,301.93,1.46,1.19,2024-03-16,01:58,T,50,6.1NRT,278.33,12.61,D
43.3553,131.92059,303.85,1.57,1.23,2024-03-16,01:58,T,50,6.1NRT,283.7,13.63,D
42.71291,130.87524,325.31,1.43,1.18,2024-03-16,01:58,T,78,6.1NRT,286.72,37.85,D
42.71616,130.85826,324.62,1.43,1.18,2024-03-16,01:58,T,72,6.1NRT,285.87,38.47,D
42.71673,130.91255,320.45,1.44,1.19,2024-03-16,01:58,T,80,6.1NRT,284.67,31.38,D
42.27236,130.11392,311.45,1.34,1.15,2024-03-16,02:00,T,34,6.1NRT,282.45,15.97,D
41.39424,121.8054,327.99,1.18,1.08,2024-03-16,02:00,T,81,6.1NRT,273.39,37.23,D
41.8693,124.10751,301.78,1.02,1.01,2024-03-16,02:00,T,0,6.1NRT,278.49,6.45,D
41.86027,124.24164,301.27,1.02,1.01,2024-03-16,02:00,T,43,6.1NRT,275.23,7.93,D
42.09208,124.30322,312.51,1.02,1.01,2024-03-16,02:00,T,73,6.1NRT,283.57,13.28,D
42.09372,124.29116,311.61,1.02,1.01,2024-03-16,02:00,T,72,6.1NRT,282.44,12.39,D
42.22548,124.40984,302.84,1.01,1.01,2024-03-16,02:00,T,54,6.1NRT,283.51,6.43,D
42.04018,128.98361,300.31,1.21,1.09,2024-03-16,02:00,T,32,6.1NRT,278.96,8.77,D
42.26146,130.05907,317.28,1.34,1.15,2024-03-16,02:00,T,37,6.1NRT,284.17,21.44,D
42.26236,130.11078,328.54,1.34,1.15,2024-03-16,02:00,T,86,6.1NRT,284.32,40.39,D
42.38128,129.52185,300.87,1.26,1.11,2024-03-16,02:00,T,38,6.1NRT,288.97,7.47,D
42.28243,130.11662,313.05,1.34,1.15,2024-03-16,02:00,T,49,6.1NRT,281.41,19.15,D
42.28541,130.10062,362.31,1.34,1.15,2024-03-16,02:00,T,100,6.1NRT,288.1,142.74,D
42.28841,130.08443,379.78,1.34,1.15,2024-03-16,02:00,T,100,6.1NRT,289.86,233.41,D
36.27131,127.08619,305.4,1.23,1.1,2024-03-16,02:02,T,55,6.1NRT,292.56,5.62,D
36.88156,127.20914,308.2,1.22,1.1,2024-03-16,02:02,T,58,6.1NRT,290.76,9.52,D
37.1361,126.81549,304.03,1.16,1.07,2024-03-16,02:02,T,39,6.1NRT,286.07,4.47,D
38.19266,124.9344,300.9,1.01,1.01,2024-03-16,02:02,T,22,6.1NRT,287.86,2.86,D
38.18674,125.27306,302.12,1.02,1.01,2024-03-16,02:02,T,47,6.1NRT,289.92,3.69,D
33.3091,131.24321,335.54,2.53,1.53,2024-03-16,02:02,T,90,6.1NRT,292.96,136.04,D
35.13647,126.48135,303.35,1.2,1.09,2024-03-16,02:02,T,54,6.1NRT,291.44,5.13,D
35.12248,126.50452,303.55,1.2,1.09,2024-03-16,02:02,T,38,6.1NRT,290.21,5.56,D
35.02154,126.60711,302.65,1.22,1.1,2024-03-16,02:02,T,41,6.1NRT,290.47,5.36,D
35.01927,126.62006,303.7,1.22,1.1,2024-03-16,02:02,T,53,6.1NRT,291.73,6.07,D
34.97533,126.68467,307.43,1.23,1.1,2024-03-16,02:02,T,63,6.1NRT,292.28,8.25,D
35.00571,126.44954,304.74,1.2,1.09,2024-03-16,02:02,T,56,6.1NRT,291.34,5.53,D
34.76675,126.52446,312.92,1.22,1.1,2024-03-16,02:02,T,37,6.1NRT,289.03,13.98,D
33.32433,131.3035,318.72,2.55,1.54,2024-03-16,02:02,T,79,6.1NRT,290.1,65.92,D
35.33038,127.19901,300.53,1.29,1.13,2024-03-16,02:02,T,28,6.1NRT,289.15,4.36,D
36.1287,128.06023,304.41,1.39,1.17,2024-03-16,02:02,T,36,6.1NRT,292.26,7.61,D
33.05184,131.19807,315.12,2.55,1.54,2024-03-16,02:02,T,75,6.1NRT,291.66,51.52,D
33.28497,131.28954,305.37,2.55,1.54,2024-03-16,02:02,T,46,6.1NRT,287.67,24.16,D
33.29811,131.29405,335.34,2.55,1.54,2024-03-16,02:02,T,77,6.1NRT,289.56,131.71,D
35.33391,126.5307,303.53,1.2,1.09,2024-03-16,02:02,T,51,6.1NRT,291.37,3.96,D
35.27882,126.73226,306.7,1.23,1.1,2024-03-16,02:02,T,58,6.1NRT,293.2,7.89,D
35.19407,126.79996,313.84,1.24,1.11,2024-03-16,02:02,T,36,6.1NRT,295.47,12.31,D
35.25309,126.34528,303.51,1.18,1.08,2024-03-16,02:02,T,0,6.1NRT,289.9,4.92,D
33.31477,131.21695,311.21,2.52,1.53,2024-03-16,02:02,T,54,6.1NRT,290,38.3,D
33.3187,131.32977,318.9,2.56,1.54,2024-03-16,02:02,T,79,6.1NRT,288.98,64.48,D
33.32214,131.24802,330.6,2.53,1.53,2024-03-16,02:02,T,66,6.1NRT,290.55,107,D
33.31111,131.29932,342.21,2.55,1.54,2024-03-16,02:02,T,88,6.1NRT,291.71,174.84,D
33.30563,131.32477,337.57,2.56,1.54,2024-03-16,02:02,T,81,6.1NRT,291.39,145.51,D
35.5019,126.69338,304.18,1.21,1.09,2024-03-16,02:02,T,58,6.1NRT,291.66,5.03,D
35.61936,126.91376,304.82,1.24,1.1,2024-03-16,02:02,T,40,6.1NRT,292.19,5.02,D
35.67622,126.81885,304.35,1.22,1.1,2024-03-16,02:02,T,59,6.1NRT,290.59,5.7,D
35.67849,126.80576,304.15,1.22,1.1,2024-03-16,02:02,T,58,6.1NRT,291.47,5.57,D
35.81157,126.87987,303.62,1.22,1.1,2024-03-16,02:02,T,55,6.1NRT,290.85,4.29,D
35.85229,126.87677,308.97,1.22,1.1,2024-03-16,02:02,T,64,6.1NRT,291.72,8.74,D
35.9376,126.63488,303.24,1.19,1.08,2024-03-16,02:02,T,0,6.1NRT,290.16,3.97,D
35.99178,126.8572,304.23,1.21,1.09,2024-03-16,02:02,T,52,6.1NRT,290.57,5.85,D
35.73078,128.46254,303.5,1.48,1.2,2024-03-16,02:02,T,56,6.1NRT,292.86,9.2,D
36.02782,126.88015,303.57,1.21,1.1,2024-03-16,02:02,T,30,6.1NRT,289.79,5.49,D
36.03512,126.8958,302.93,1.22,1.1,2024-03-16,02:02,T,31,6.1NRT,290.4,4.99,D
36.26435,127.12596,306.21,1.24,1.1,2024-03-16,02:02,T,55,6.1NRT,292.03,6.78,D
31.13705,118.17545,306.69,1.34,1.15,2024-03-16,02:04,T,58,6.1NRT,290.86,7.52,D
15.73362,120.19915,350.09,1.08,1.04,2024-03-16,02:06,T,95,6.1NRT,304.4,59.12,D
