latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
54.13361,37.5522,306.78,1.06,1.03,2024-04-10,00:33,A,69,6.1NRT,279.57,11.81,N
14.12979,32.40722,301.36,3.82,1.83,2024-04-10,00:41,A,34,6.1NRT,285.55,40.23,N
14.12331,32.44148,301.79,3.85,1.83,2024-04-10,00:41,A,42,6.1NRT,285.44,40.36,N
14.14578,32.41044,301.67,3.82,1.83,2024-04-10,00:41,A,35,6.1NRT,284.98,43.01,N
14.13831,32.41326,317.46,3.82,1.83,2024-04-10,00:41,A,95,6.1NRT,285.91,117.31,N
14.13162,32.44747,309.43,3.85,1.83,2024-04-10,00:41,A,50,6.1NRT,285,70.83,N
10.35149,32.1724,304.7,4.38,1.93,2024-04-10,00:43,A,52,6.1NRT,275.72,67.25,N
9.97036,26.53563,303.2,1.62,1.25,2024-04-10,00:43,A,52,6.1NRT,291.98,8.64,N
9.95931,26.53382,317.51,1.62,1.25,2024-04-10,00:43,A,95,6.1NRT,292.86,29.75,N
9.95694,26.54821,308.53,1.62,1.25,2024-04-10,00:43,A,75,6.1NRT,292.73,15.62,N
10.36248,32.1388,304.04,4.34,1.92,2024-04-10,00:43,A,32,6.1NRT,282.37,63.18,N
10.35537,32.17723,302.86,4.38,1.93,2024-04-10,00:43,A,22,6.1NRT,272.12,63.82,N
10.35835,32.13391,300.41,4.34,1.92,2024-04-10,00:43,A,14,6.1NRT,283.06,43.41,N
48.45648,132.71671,311.83,2.84,1.61,2024-04-10,00:50,T,72,6.1NRT,283.49,54.65,D
48.44474,132.72293,303.39,2.84,1.61,2024-04-10,00:50,T,56,6.1NRT,283.41,27.27,D
48.4591,132.72421,305.06,2.84,1.61,2024-04-10,00:50,T,60,6.1NRT,283.16,32.21,D
48.52068,134.63808,302.75,2.24,1.45,2024-04-10,00:50,T,53,6.1NRT,284.34,19.39,D
48.65769,132.94449,317.59,2.78,1.59,2024-04-10,00:50,T,53,6.1NRT,281.54,67.65,D
48.62807,134.56686,316.89,2.27,1.46,2024-04-10,00:50,T,0,6.1NRT,282.65,50.99,D
49.22211,136.29811,334.81,1.87,1.34,2024-04-10,00:50,T,0,6.1NRT,281.63,93.07,D
49.21023,136.29626,332.91,1.87,1.34,2024-04-10,00:50,T,0,6.1NRT,282.37,86.51,D
49.00554,136.12212,313.12,1.9,1.35,2024-04-10,00:50,T,0,6.1NRT,282.72,33.09,D
48.64796,134.16599,324.13,2.39,1.49,2024-04-10,00:50,T,70,6.1NRT,285.9,73.11,D
48.62788,134.54202,328.1,2.28,1.46,2024-04-10,00:50,T,41,6.1NRT,283.93,83.11,D
48.60923,134.8716,312.47,2.19,1.43,2024-04-10,00:50,T,0,6.1NRT,281.01,34.76,D
48.65196,134.16054,323.29,2.39,1.49,2024-04-10,00:50,T,72,6.1NRT,284.99,72.2,D
48.62991,134.53635,314.02,2.28,1.46,2024-04-10,00:50,T,65,6.1NRT,283.7,43.04,D
47.82712,131.69696,324.85,3.19,1.69,2024-04-10,00:50,T,83,6.1NRT,282.2,123.09,D
47.81392,131.68843,323.47,3.19,1.69,2024-04-10,00:50,T,56,6.1NRT,283.01,105.78,D
47.81202,131.69592,322.61,3.19,1.69,2024-04-10,00:50,T,82,6.1NRT,282.65,109.93,D
47.82561,131.73915,331.69,3.18,1.69,2024-04-10,00:50,T,88,6.1NRT,283.09,166.93,D
39.55525,141.92834,310.32,1.01,1,2024-04-10,00:52,T,70,6.1NRT,287.35,10.69,D
44.3797,132.38318,300.87,2.73,1.58,2024-04-10,00:52,T,42,6.1NRT,281.58,23.45,D
44.77118,133.65199,300.42,2.32,1.47,2024-04-10,00:52,T,37,6.1NRT,285.46,15.05,D
44.9622,133.10202,308.67,2.51,1.52,2024-04-10,00:52,T,49,6.1NRT,283.4,30.56,D
44.96411,133.07053,310.04,2.52,1.53,2024-04-10,00:52,T,56,6.1NRT,282.61,35.04,D
44.9563,133.10751,301.35,2.51,1.52,2024-04-10,00:52,T,37,6.1NRT,283.48,17.08,D
44.95804,133.07599,310.54,2.52,1.53,2024-04-10,00:52,T,70,6.1NRT,283.76,39.7,D
39.55352,141.93977,307.67,1.01,1,2024-04-10,00:52,T,64,6.1NRT,287.09,9.01,D
44.21046,132.45566,307.03,2.69,1.57,2024-04-10,00:52,T,65,6.1NRT,286.59,33,D
36.15058,139.77103,304.7,1,1,2024-04-10,00:54,T,58,6.1NRT,294.21,3.57,D
38.04643,140.60416,304.46,1,1,2024-04-10,00:54,T,59,6.1NRT,284.73,6.81,D
35.40217,139.45424,307.14,1,1,2024-04-10,00:54,T,53,6.1NRT,294.29,3.54,D
35.35142,139.87518,311.89,1,1,2024-04-10,00:54,T,0,6.1NRT,295.55,8.05,D
54.28094,116.4627,313.94,1.31,1.14,2024-04-10,02:26,T,74,6.1NRT,283.14,21.65,D
52.46311,130.82027,338.85,1.94,1.36,2024-04-10,02:26,T,86,6.1NRT,283.15,110.73,D
53.55947,113.71922,311.24,1.67,1.27,2024-04-10,02:26,T,71,6.1NRT,277.51,26.93,D
53.46505,115.41795,310.89,1.41,1.17,2024-04-10,02:26,T,18,6.1NRT,286.54,15.84,D
53.4839,115.44412,319.94,1.4,1.17,2024-04-10,02:26,T,66,6.1NRT,291.78,26.97,D
53.48577,115.42342,346.02,1.41,1.17,2024-04-10,02:26,T,94,6.1NRT,288.2,88.34,D
52.9055,118.0242,325.45,1.12,1.06,2024-04-10,02:26,T,58,6.1NRT,283.53,25.98,D
52.90739,118.00762,333.47,1.12,1.06,2024-04-10,02:26,T,65,6.1NRT,285.11,36.03,D
52.90923,117.99134,342.24,1.12,1.06,2024-04-10,02:26,T,93,6.1NRT,284.77,52.67,D
52.91108,117.97507,350.34,1.13,1.06,2024-04-10,02:26,T,96,6.1NRT,285.25,72,D
52.91666,118.0106,330.65,1.12,1.06,2024-04-10,02:26,T,56,6.1NRT,283.54,31.83,D
52.92334,118.97238,305.07,1.06,1.03,2024-04-10,02:26,T,61,6.1NRT,283.15,8.9,D
52.93235,118.97547,300.99,1.06,1.03,2024-04-10,02:26,T,36,6.1NRT,282.07,5.97,D
53.27214,118.53314,301.36,1.1,1.04,2024-04-10,02:26,T,46,6.1NRT,279.65,6.96,D
53.57592,115.66401,331.82,1.38,1.16,2024-04-10,02:26,T,88,6.1NRT,285.88,49.65,D
53.58624,115.66624,329.34,1.38,1.16,2024-04-10,02:26,T,86,6.1NRT,285.52,44.6,D
53.60036,115.62791,347.47,1.39,1.17,2024-04-10,02:26,T,95,6.1NRT,289.37,87.33,D
53.61451,115.58958,308.82,1.39,1.17,2024-04-10,02:26,T,41,6.1NRT,288.08,11.8,D
53.60227,115.60757,358.41,1.39,1.17,2024-04-10,02:26,T,99,6.1NRT,291.07,128.7,D
53.60484,115.65597,311.4,1.38,1.16,2024-04-10,02:26,T,47,6.1NRT,286.87,15.75,D
53.61036,115.5946,305.33,1.39,1.17,2024-04-10,02:26,T,18,6.1NRT,287.54,7.58,D
52.90094,118.01582,313.39,1.12,1.06,2024-04-10,02:26,T,74,6.1NRT,284.56,14.59,D
52.89901,118.03236,319.37,1.12,1.06,2024-04-10,02:26,T,79,6.1NRT,283.26,21.1,D
52.90297,117.91522,325.08,1.13,1.06,2024-04-10,02:26,T,80,6.1NRT,286.56,26.79,D
52.83778,117.89547,324.19,1.13,1.06,2024-04-10,02:26,T,83,6.1NRT,285.2,25.65,D
52.8285,117.89235,333,1.13,1.06,2024-04-10,02:26,T,88,6.1NRT,287.97,38.24,D
52.79562,117.44795,325.95,1.16,1.07,2024-04-10,02:26,T,84,6.1NRT,288.12,30.7,D
53.38818,118.49344,306.54,1.1,1.05,2024-04-10,02:26,T,64,6.1NRT,284.17,10.53,D
52.79379,117.46458,320.51,1.16,1.07,2024-04-10,02:26,T,80,6.1NRT,287.45,22.44,D
52.79194,117.48153,334.6,1.16,1.07,2024-04-10,02:26,T,89,6.1NRT,285.98,43.39,D
54.27091,116.45996,305.24,1.31,1.14,2024-04-10,02:26,T,38,6.1NRT,282.4,11.92,D
49.39212,127.31355,314.37,1.64,1.26,2024-04-10,02:28,T,60,6.1NRT,281.27,28.46,D
49.38766,127.33463,314.22,1.65,1.26,2024-04-10,02:28,T,62,6.1NRT,281.13,28.96,D
49.85088,124.96239,301.95,1.27,1.12,2024-04-10,02:28,T,50,6.1NRT,282.91,8.21,D
49.84772,124.97913,316.6,1.27,1.12,2024-04-10,02:28,T,77,6.1NRT,283.39,22.82,D
49.37693,127.32941,319.23,1.65,1.26,2024-04-10,02:28,T,79,6.1NRT,282.13,37.49,D
48.04284,132.7274,309.29,3.35,1.73,2024-04-10,02:28,T,59,6.1NRT,279.49,57.94,D
50.75105,119.04099,305.14,1.02,1.01,2024-04-10,02:28,T,58,6.1NRT,284.39,7.86,D
50.74918,119.05523,318.94,1.02,1.01,2024-04-10,02:28,T,79,6.1NRT,282.73,19.08,D
50.7473,119.06954,326.32,1.02,1.01,2024-04-10,02:28,T,80,6.1NRT,279.69,26.64,D
49.96156,124.00964,322.48,1.17,1.08,2024-04-10,02:28,T,82,6.1NRT,288.36,25.92,D
49.95877,124.02528,316.37,1.17,1.08,2024-04-10,02:28,T,77,6.1NRT,288.36,18.74,D
51.33118,113.35468,308.02,1.63,1.26,2024-04-10,02:28,T,49,6.1NRT,290.55,14.44,D
49.37338,126.83722,312.01,1.56,1.23,2024-04-10,02:28,T,47,6.1NRT,280.68,21.75,D
49.36716,126.81173,313.96,1.56,1.23,2024-04-10,02:28,T,74,6.1NRT,280.39,26.04,D
49.36296,126.83188,323.35,1.56,1.23,2024-04-10,02:28,T,82,6.1NRT,281.08,42.74,D
49.2706,127.26933,313.72,1.65,1.26,2024-04-10,02:28,T,74,6.1NRT,281.08,30.68,D
47.90366,132.15988,301.17,3.18,1.69,2024-04-10,02:28,T,45,6.1NRT,280.61,27.01,D
47.90457,132.15541,301.96,3.18,1.69,2024-04-10,02:28,T,50,6.1NRT,280.72,28.6,D
47.84256,131.71635,330,3.03,1.66,2024-04-10,02:28,T,0,6.1NRT,266.79,160.41,D
48.84207,127.26364,301.78,1.69,1.28,2024-04-10,02:28,T,49,6.1NRT,277.54,15.41,D
48.81104,127.12944,303.96,1.67,1.27,2024-04-10,02:28,T,58,6.1NRT,278.52,17.19,D
48.80137,127.11787,302.76,1.67,1.27,2024-04-10,02:28,T,37,6.1NRT,278.46,14.18,D
49.2078,123.84182,311.56,1.19,1.08,2024-04-10,02:28,T,71,6.1NRT,286.44,13.55,D
49.20501,123.85728,315.96,1.19,1.08,2024-04-10,02:28,T,76,6.1NRT,286.64,18.13,D
49.98926,118.35838,322.75,1.04,1.02,2024-04-10,02:28,T,82,6.1NRT,289.81,20.97,D
49.98745,118.3724,328.71,1.04,1.02,2024-04-10,02:28,T,86,6.1NRT,291.96,27.96,D
49.97854,118.36959,320.36,1.04,1.02,2024-04-10,02:28,T,80,6.1NRT,290.13,17.94,D
