latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.67469,43.88184,301.14,2.04,1.39,2024-05-08,00:05,A,38,6.1NRT,282.56,20.36,N
32.10825,47.41145,308.16,4.28,1.91,2024-05-08,00:05,A,74,6.1NRT,288.87,80.86,N
32.1106,47.42084,311.69,4.28,1.91,2024-05-08,00:05,A,83,6.1NRT,288.67,96.97,N
35.67146,43.8758,300.63,2.04,1.39,2024-05-08,00:05,A,31,6.1NRT,282.6,20.58,N
31.74919,46.05765,302.55,3.57,1.77,2024-05-08,00:07,A,50,6.1NRT,288.4,39.76,N
21.37875,39.21161,309.79,2.07,1.4,2024-05-08,00:09,A,78,6.1NRT,295.3,24.75,N
11.9652,31.07148,334.16,1,1,2024-05-08,00:11,A,100,6.1NRT,299.86,32.29,N
11.97268,31.08187,320.58,1,1,2024-05-08,00:11,A,100,6.1NRT,298.76,15.92,N
11.97405,31.07282,315.98,1,1,2024-05-08,00:11,A,92,6.1NRT,298.88,11.46,N
20.54051,144.89912,314.56,1.16,1.07,2024-05-08,00:11,T,61,6.1NRT,303.24,12.31,D
9.02195,28.0498,306.47,1.11,1.05,2024-05-08,00:11,A,66,6.1NRT,295.86,6.61,N
9.52046,27.41147,343.68,1.21,1.09,2024-05-08,00:11,A,100,6.1NRT,297.89,60.17,N
9.522,27.40071,341.08,1.21,1.09,2024-05-08,00:11,A,100,6.1NRT,297.12,54.22,N
9.52859,27.42358,308.49,1.21,1.09,2024-05-08,00:11,A,33,6.1NRT,296.36,5.9,N
9.53013,27.41283,326.75,1.21,1.09,2024-05-08,00:11,A,100,6.1NRT,297.45,27.26,N
9.53168,27.40207,327.72,1.21,1.09,2024-05-08,00:11,A,100,6.1NRT,297.45,28.69,N
9.13191,30.92986,306.78,1.02,1.01,2024-05-08,00:11,A,62,6.1NRT,296.62,5.13,N
9.14084,30.93121,323.14,1.02,1.01,2024-05-08,00:11,A,100,6.1NRT,297.35,19.35,N
9.14223,30.92212,309.14,1.02,1.01,2024-05-08,00:11,A,72,6.1NRT,296.57,6.91,N
9.29074,31.76362,322.79,1.08,1.04,2024-05-08,00:11,A,100,6.1NRT,296.57,20.39,N
9.28926,31.77323,317.49,1.08,1.04,2024-05-08,00:11,A,95,6.1NRT,296.76,14.77,N
9.29843,31.77464,330.09,1.08,1.04,2024-05-08,00:11,A,100,6.1NRT,297.28,30.19,N
9.29991,31.76502,307.92,1.08,1.04,2024-05-08,00:11,A,68,6.1NRT,295.91,6.39,N
9.6927,32.2075,307.35,1.12,1.05,2024-05-08,00:11,A,64,6.1NRT,297.03,6.5,N
9.85807,32.1073,308.12,1.1,1.05,2024-05-08,00:11,A,67,6.1NRT,293.45,7.98,N
9.865,32.10503,306.9,1.1,1.05,2024-05-08,00:11,A,32,6.1NRT,295.04,6.69,N
48.70312,134.33696,330.83,1.15,1.07,2024-05-08,01:41,T,80,6.1NRT,297.83,28.25,D
51.47344,136.19225,319.52,1.19,1.09,2024-05-08,01:41,T,79,6.1NRT,283.1,19.36,D
50.75783,137.78424,315.88,1.42,1.18,2024-05-08,01:41,T,0,6.1NRT,293.59,16.8,D
50.19738,137.08353,307.15,1.36,1.16,2024-05-08,01:41,T,0,6.1NRT,292.82,8.42,D
