latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
50.57777,27.5873,350.72,1.03,1.02,2024-04-08,00:50,A,100,6.1NRT,285.5,71.12,N
47.87054,33.45226,316.54,1.34,1.15,2024-04-08,00:50,A,93,6.1NRT,280.48,27.21,N
47.87395,33.44684,308.51,1.34,1.15,2024-04-08,00:50,A,75,6.1NRT,280.55,19.3,N
50.57969,27.57303,347.22,1.04,1.02,2024-04-08,00:50,A,100,6.1NRT,282.3,63.52,N
47.88191,131.09421,301.23,2.01,1.38,2024-04-08,01:07,T,45,6.1NRT,278.6,16.35,D
48.47208,132.3633,345.21,1.75,1.3,2024-04-08,01:07,T,94,6.1NRT,276.44,125.69,D
48.47025,132.38672,329.62,1.75,1.3,2024-04-08,01:07,T,86,6.1NRT,276.23,69.94,D
47.77385,131.17802,302.11,1.98,1.37,2024-04-08,01:09,T,51,6.1NRT,278.08,17.85,D
47.77904,131.09915,315.66,2,1.38,2024-04-08,01:09,T,76,6.1NRT,277.94,41.38,D
43.94091,131.34479,325.23,1.75,1.3,2024-04-08,01:09,T,84,6.1NRT,287.47,51.73,D
44.75874,133.66254,334.02,1.35,1.15,2024-04-08,01:09,T,84,6.1NRT,284.32,51.97,D
44.76591,133.67064,324.09,1.35,1.15,2024-04-08,01:09,T,67,6.1NRT,285.27,32.68,D
45.29542,124.89585,302.65,4.22,1.9,2024-04-08,01:09,T,47,6.1NRT,283.4,28.56,D
47.07339,126.00937,304.95,3.75,1.81,2024-04-08,01:09,T,59,6.1NRT,279.33,46.42,D
47.06489,126.01689,303.01,3.75,1.81,2024-04-08,01:09,T,47,6.1NRT,279.46,38.82,D
47.77581,131.09271,306.48,2,1.38,2024-04-08,01:09,T,63,6.1NRT,277.34,23.71,D
47.78808,131.09445,306.31,2,1.38,2024-04-08,01:09,T,57,6.1NRT,278.62,22.76,D
44.33353,132.32967,325.8,1.56,1.23,2024-04-08,01:09,T,80,6.1NRT,282.2,44.42,D
44.40347,131.77382,304.9,1.68,1.27,2024-04-08,01:09,T,60,6.1NRT,283.12,13.12,D
44.40523,131.7527,314.54,1.68,1.27,2024-04-08,01:09,T,75,6.1NRT,284.51,27.38,D
