latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
10.7452,35.57743,304.7,1.29,1.13,2024-05-03,00:03,A,61,6.1NRT,289.88,9.16,N
11.51049,32.34324,307.59,1,1,2024-05-03,00:03,A,72,6.1NRT,294.91,6.97,N
10.74687,35.56688,304.52,1.29,1.13,2024-05-03,00:03,A,60,6.1NRT,290.75,8.63,N
10.27617,33.78344,317.16,1.07,1.03,2024-05-03,00:03,A,95,6.1NRT,295.76,14.48,N
9.93086,32.16608,313.9,1,1,2024-05-03,00:03,A,88,6.1NRT,291.13,12.01,N
53.70702,127.14813,314,1.55,1.23,2024-05-03,01:34,T,70,6.1NRT,285.64,23.6,D
53.70507,127.17123,304.42,1.55,1.23,2024-05-03,01:34,T,44,6.1NRT,286.68,10.79,D
48.23571,134.48218,302.04,1.07,1.03,2024-05-03,01:37,T,50,6.1NRT,287.81,4.16,D
48.76716,133.19492,324.96,1.01,1,2024-05-03,01:37,T,48,6.1NRT,295.88,19.16,D
48.72437,133.47397,352.67,1.02,1.01,2024-05-03,01:37,T,97,6.1NRT,287.19,69.37,D
48.72231,133.48729,332.44,1.02,1.01,2024-05-03,01:37,T,88,6.1NRT,285.76,32.3,D
48.6679,133.83546,331.33,1.03,1.01,2024-05-03,01:37,T,87,6.1NRT,293.12,30.36,D
48.66577,133.84892,324.84,1.03,1.01,2024-05-03,01:37,T,83,6.1NRT,293.39,22.21,D
48.51211,134.79578,313.48,1.08,1.04,2024-05-03,01:37,T,59,6.1NRT,288.77,11.12,D
48.50977,134.80983,320.66,1.08,1.04,2024-05-03,01:37,T,80,6.1NRT,290.44,18.81,D
48.50743,134.82388,307.93,1.08,1.04,2024-05-03,01:37,T,50,6.1NRT,288.28,6.76,D
49.16228,130.28714,382.53,1.06,1.03,2024-05-03,01:37,T,100,6.1NRT,288.96,174.81,D
49.1605,130.30133,384.18,1.06,1.03,2024-05-03,01:37,T,100,6.1NRT,288.77,182.13,D
48.71562,133.4709,300.63,1.02,1.01,2024-05-03,01:37,T,23,6.1NRT,283.29,3.42,D
49.15149,130.29874,393.55,1.06,1.03,2024-05-03,01:37,T,100,6.1NRT,288.53,229.53,D
49.1497,130.31294,355.66,1.06,1.03,2024-05-03,01:37,T,98,6.1NRT,282.49,76.97,D
49.13361,130.44002,300.12,1.05,1.02,2024-05-03,01:37,T,13,6.1NRT,279.27,4.78,D
49.14248,130.29617,377.45,1.06,1.03,2024-05-03,01:37,T,100,6.1NRT,283.54,149.42,D
49.14071,130.31032,381.94,1.06,1.03,2024-05-03,01:37,T,100,6.1NRT,283.07,169.32,D
48.49691,134.71564,316.88,1.07,1.03,2024-05-03,01:37,T,58,6.1NRT,290.94,13.15,D
48.49458,134.72961,318.1,1.08,1.04,2024-05-03,01:37,T,53,6.1NRT,292.02,14.64,D
48.96972,131.54182,316.64,1.01,1,2024-05-03,01:37,T,76,6.1NRT,296.75,11.59,D
