latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.69341,135.79919,304.9,1.21,1.09,2024-03-27,01:11,T,60,6.1NRT,279.18,11.72,D
51.45434,136.3912,305.87,1.15,1.07,2024-03-27,01:11,T,62,6.1NRT,281.34,11.68,D
48.04559,132.53836,306.99,1.49,1.21,2024-03-27,01:13,T,65,6.1NRT,285.63,14.39,D
48.04384,132.55809,308.12,1.49,1.2,2024-03-27,01:13,T,67,6.1NRT,284.32,15.86,D
47.82376,131.81326,301.86,1.61,1.25,2024-03-27,01:13,T,49,6.1NRT,281.51,13.01,D
47.80156,131.80235,310.31,1.61,1.25,2024-03-27,01:13,T,70,6.1NRT,282.2,22.54,D
47.38512,130.77361,307.88,1.8,1.31,2024-03-27,01:13,T,66,6.1NRT,279.94,25.84,D
47.47107,127.31428,300.55,2.78,1.59,2024-03-27,01:13,T,32,6.1NRT,284.29,14.9,D
47.44086,127.34872,300.03,2.76,1.59,2024-03-27,01:13,T,13,6.1NRT,284.16,14.91,D
47.2235,125.70049,307.53,3.39,1.74,2024-03-27,01:13,T,66,6.1NRT,281.08,49.38,D
47.21223,125.69379,307.72,3.39,1.74,2024-03-27,01:13,T,54,6.1NRT,278.34,47.39,D
47.10495,125.64238,309.23,3.41,1.74,2024-03-27,01:13,T,42,6.1NRT,279.33,50.94,D
44.40919,131.49918,300.72,1.51,1.21,2024-03-27,01:13,T,29,6.1NRT,284.33,6.98,D
42.76445,129.31998,304.39,1.9,1.35,2024-03-27,01:13,T,59,6.1NRT,286.87,11.64,D
42.77468,129.01643,304.49,1.98,1.37,2024-03-27,01:13,T,59,6.1NRT,283.43,18.23,D
42.78347,129.01059,313.8,1.98,1.37,2024-03-27,01:13,T,74,6.1NRT,283.86,36.56,D
44.41994,131.50117,304.56,1.51,1.21,2024-03-27,01:13,T,58,6.1NRT,283.68,10.79,D
44.66027,132.07921,305.54,1.42,1.18,2024-03-27,01:13,T,62,6.1NRT,281.73,13.79,D
47.1098,125.6348,312.76,3.41,1.74,2024-03-27,01:13,T,48,6.1NRT,280.18,64.19,D
47.1114,125.58983,309.69,3.43,1.74,2024-03-27,01:13,T,29,6.1NRT,280.24,49.53,D
48.07233,132.60379,301.46,1.48,1.2,2024-03-27,01:13,T,45,6.1NRT,287.08,9.79,D
48.05453,132.56017,349.48,1.49,1.2,2024-03-27,01:13,T,96,6.1NRT,285.54,109.07,D
48.0563,132.54044,328.69,1.49,1.21,2024-03-27,01:13,T,86,6.1NRT,284.9,48.6,D
36.40188,140.51175,304.84,1.6,1.25,2024-03-27,01:15,T,51,6.1NRT,290.15,8.82,D
35.07009,137.13811,305.73,1.14,1.06,2024-03-27,01:17,T,42,6.1NRT,288.69,4.83,D
36.30305,139.43391,303.97,1.4,1.17,2024-03-27,01:17,T,31,6.1NRT,287.53,6.78,D
36.23036,139.4388,301.46,1.4,1.17,2024-03-27,01:17,T,17,6.1NRT,288.06,5.24,D
35.93705,140.67761,304.93,1.68,1.27,2024-03-27,01:17,T,0,6.1NRT,290.56,11.84,D
36.10306,139.62215,302.93,1.45,1.19,2024-03-27,01:17,T,38,6.1NRT,290.39,5.41,D
35.88767,137.92044,300.94,1.2,1.09,2024-03-27,01:17,T,22,6.1NRT,283.59,7.93,D
35.88543,137.9337,321.68,1.2,1.09,2024-03-27,01:17,T,81,6.1NRT,284.69,27.24,D
35.35247,139.88087,304.12,1.55,1.23,2024-03-27,01:17,T,44,6.1NRT,290.86,8.32,D
35.22977,140.1089,311.52,1.61,1.25,2024-03-27,01:17,T,71,6.1NRT,284.67,25.76,D
35.63552,136.91432,301.6,1.1,1.05,2024-03-27,01:17,T,48,6.1NRT,282.92,8.31,D
35.05225,137.07109,304.34,1.13,1.06,2024-03-27,01:17,T,52,6.1NRT,287.85,5.02,D
35.00252,137.10274,302.28,1.14,1.06,2024-03-27,01:17,T,36,6.1NRT,287.65,3.23,D
35.03058,136.87335,307.15,1.11,1.05,2024-03-27,01:17,T,0,6.1NRT,291.58,5.85,D
35.02864,136.88521,304.82,1.11,1.05,2024-03-27,01:17,T,48,6.1NRT,290.18,4.25,D
34.86858,137.49232,301.97,1.18,1.08,2024-03-27,01:17,T,10,6.1NRT,289.77,5.09,D
34.71759,137.2874,305.06,1.17,1.07,2024-03-27,01:17,T,0,6.1NRT,286.89,6.82,D
34.87623,137.1288,309.33,1.14,1.07,2024-03-27,01:17,T,68,6.1NRT,286.53,10.89,D
52.88831,113.86543,303.38,1.05,1.02,2024-03-27,02:49,T,39,6.1NRT,270.11,8.16,D
53.60666,113.66792,322.62,1.07,1.03,2024-03-27,02:49,T,82,6.1NRT,278.92,26.87,D
53.60859,113.65218,300.17,1.07,1.03,2024-03-27,02:49,T,30,6.1NRT,276.71,8.15,D
53.6131,113.67596,307.95,1.07,1.03,2024-03-27,02:49,T,50,6.1NRT,278.53,11.04,D
53.61501,113.66013,315.28,1.07,1.03,2024-03-27,02:49,T,76,6.1NRT,278.31,17.23,D
51.27639,128.30649,309.71,2.88,1.62,2024-03-27,02:49,T,56,6.1NRT,280.46,49.36,D
51.26307,128.29745,310.47,2.88,1.62,2024-03-27,02:49,T,49,6.1NRT,281.03,50.93,D
52.39181,112.9563,306.01,1.09,1.04,2024-03-27,02:49,T,45,6.1NRT,272.51,11.01,D
52.39371,112.94063,309.27,1.09,1.04,2024-03-27,02:49,T,38,6.1NRT,272.73,13.05,D
52.47168,112.5774,301.9,1.11,1.05,2024-03-27,02:49,T,50,6.1NRT,276.68,9.67,D
53.11108,111.87631,304.06,1.19,1.08,2024-03-27,02:49,T,44,6.1NRT,270.43,12.33,D
51.26129,128.28917,308.26,2.88,1.62,2024-03-27,02:49,T,61,6.1NRT,281.04,45.55,D
51.2746,128.29823,318.75,2.88,1.62,2024-03-27,02:49,T,79,6.1NRT,280.76,86.92,D
54.03548,113.8614,304.95,1.07,1.03,2024-03-27,02:49,T,60,6.1NRT,278.7,10.29,D
47.40596,127.04652,305.41,3.41,1.74,2024-03-27,02:51,T,61,6.1NRT,279.23,46.87,D
47.40214,127.04981,303.29,3.41,1.74,2024-03-27,02:51,T,55,6.1NRT,279.57,39.24,D
47.43157,127.31203,302.84,3.51,1.76,2024-03-27,02:51,T,36,6.1NRT,275.65,42.37,D
47.42634,127.31575,303.8,3.51,1.76,2024-03-27,02:51,T,22,6.1NRT,275.59,43.29,D
47.22034,125.66643,337.46,2.94,1.63,2024-03-27,02:51,T,52,6.1NRT,286.07,152.07,D
47.23888,125.47501,340.01,2.87,1.62,2024-03-27,02:51,T,52,6.1NRT,275.38,169.25,D
47.21399,125.61714,314.89,2.93,1.63,2024-03-27,02:51,T,12,6.1NRT,281.11,48.43,D
47.23625,125.46846,334.72,2.87,1.62,2024-03-27,02:51,T,35,6.1NRT,275.02,139.69,D
47.22394,125.83421,334.6,3,1.65,2024-03-27,02:51,T,63,6.1NRT,288.07,147.52,D
47.28402,125.66098,330.92,2.93,1.63,2024-03-27,02:51,T,37,6.1NRT,283.02,100.73,D
47.22447,125.84143,337.31,3,1.65,2024-03-27,02:51,T,69,6.1NRT,288.73,165.82,D
47.26244,125.69701,331.73,2.94,1.63,2024-03-27,02:51,T,34,6.1NRT,284.57,107.57,D
47.27611,125.7045,332.09,2.94,1.63,2024-03-27,02:51,T,36,6.1NRT,285.44,117.65,D
47.28545,125.66869,332.09,2.93,1.63,2024-03-27,02:51,T,53,6.1NRT,283.06,108.96,D
47.28977,125.71199,331.37,2.94,1.63,2024-03-27,02:51,T,52,6.1NRT,284.93,127.05,D
47.30344,125.71947,327.12,2.94,1.63,2024-03-27,02:51,T,39,6.1NRT,284.15,106.22,D
47.25075,125.98227,324.72,3.05,1.66,2024-03-27,02:51,T,22,6.1NRT,282.98,100.68,D
47.26794,126.34753,301.72,3.18,1.69,2024-03-27,02:51,T,47,6.1NRT,282.59,27.13,D
47.15821,127.18098,308.63,3.53,1.77,2024-03-27,02:51,T,67,6.1NRT,281.6,60.58,D
47.15322,127.18299,308.28,3.53,1.77,2024-03-27,02:51,T,67,6.1NRT,281.81,55.78,D
47.27039,125.65352,337.15,2.93,1.63,2024-03-27,02:51,T,85,6.1NRT,283.57,137.84,D
47.33699,127.05402,301.2,3.43,1.74,2024-03-27,02:51,T,45,6.1NRT,282,29.62,D
47.15254,123.38189,301.94,2.25,1.45,2024-03-27,02:51,T,50,6.1NRT,279.28,15.62,D
46.77953,123.04622,301.01,2.22,1.44,2024-03-27,02:51,T,29,6.1NRT,277.98,10.41,D
46.72335,123.22755,301.49,2.28,1.46,2024-03-27,02:51,T,44,6.1NRT,282.6,11.89,D
39.25959,110.16605,322.17,1.01,1.01,2024-03-27,02:53,T,81,6.1NRT,283.63,22.62,D
39.39272,110.20848,306.93,1.01,1.01,2024-03-27,02:53,T,64,6.1NRT,288.59,5.56,D
39.22049,109.84352,304.11,1.02,1.01,2024-03-27,02:53,T,50,6.1NRT,285.03,4.27,D
34.5593,112.26426,302.88,1.13,1.06,2024-03-27,02:56,T,41,6.1NRT,287.65,4.25,D
34.53791,109.02145,304.54,1.01,1,2024-03-27,02:56,T,56,6.1NRT,287.49,2.97,D
35.5476,108.44245,305.87,1.04,1.02,2024-03-27,02:56,T,48,6.1NRT,289.07,4.36,D
34.55651,112.33869,303.48,1.14,1.06,2024-03-27,02:56,T,41,6.1NRT,286.48,3.36,D
27.56554,104.49918,316.3,1.25,1.11,2024-03-27,02:58,T,73,6.1NRT,296.51,15.41,D
26.64818,105.08368,327.07,1.14,1.07,2024-03-27,02:58,T,79,6.1NRT,286.83,28.1,D
29.70652,105.07638,310.95,1.23,1.1,2024-03-27,02:58,T,63,6.1NRT,291.61,9.07,D
26.53307,117.77969,312.73,3.71,1.8,2024-03-27,02:58,T,55,6.1NRT,288.51,64.84,D
27.567,104.48701,317.27,1.25,1.11,2024-03-27,02:58,T,74,6.1NRT,295.78,16.62,D
27.2412,104.14509,317.4,1.3,1.13,2024-03-27,02:58,T,71,6.1NRT,299.68,11.63,D
15.21552,106.77808,326.96,1.09,1.04,2024-03-27,03:00,T,74,6.1NRT,306.9,11.88,D
18.83353,97.11511,383.37,3.16,1.68,2024-03-27,03:00,T,100,6.1NRT,301.6,866.74,D
18.59216,97.26563,317.54,3.05,1.66,2024-03-27,03:00,T,50,6.1NRT,300.95,29.34,D
16.78835,106.33469,334.6,1.03,1.01,2024-03-27,03:00,T,87,6.1NRT,298.91,29.64,D
19.59445,97.35843,329.58,3.09,1.67,2024-03-27,03:00,T,81,6.1NRT,303.59,82.02,D
19.81373,99.02753,315.39,2.32,1.47,2024-03-27,03:00,T,42,6.1NRT,298.59,23.28,D
19.8116,99.03323,320.84,2.32,1.47,2024-03-27,03:00,T,64,6.1NRT,298.4,39.15,D
16.64921,104.82755,332.79,1,1,2024-03-27,03:00,T,84,6.1NRT,301.04,22.94,D
16.65053,104.81834,326.47,1,1,2024-03-27,03:00,T,78,6.1NRT,302.91,13.94,D
16.28595,107.38305,311.25,1.13,1.06,2024-03-27,03:00,T,59,6.1NRT,291.86,7.76,D
16.42121,106.56206,319.26,1.05,1.02,2024-03-27,03:00,T,72,6.1NRT,298.81,10.56,D
16.42264,106.5526,315.62,1.05,1.02,2024-03-27,03:00,T,59,6.1NRT,299.22,6.56,D
16.28452,107.64091,311.13,1.16,1.07,2024-03-27,03:00,T,38,6.1NRT,295.4,5.46,D
16.4039,107.09603,308.8,1.1,1.04,2024-03-27,03:00,T,41,6.1NRT,293.04,6.64,D
16.40542,107.08619,310.53,1.1,1.04,2024-03-27,03:00,T,53,6.1NRT,292.58,7.71,D
16.71319,105.08736,320.47,1,1,2024-03-27,03:00,T,57,6.1NRT,298.98,9.78,D
16.56033,106.43465,332.44,1.04,1.02,2024-03-27,03:00,T,85,6.1NRT,297.86,25.59,D
16.56175,106.42514,318.92,1.04,1.02,2024-03-27,03:00,T,55,6.1NRT,298.46,9.44,D
16.56648,106.45492,317.76,1.04,1.02,2024-03-27,03:00,T,45,6.1NRT,296.66,8.65,D
16.56787,106.44563,335.58,1.04,1.02,2024-03-27,03:00,T,88,6.1NRT,297.84,30.15,D
16.65758,106.64792,309.14,1.05,1.02,2024-03-27,03:00,T,53,6.1NRT,292.56,6.5,D
16.65904,106.63836,324.03,1.05,1.02,2024-03-27,03:00,T,79,6.1NRT,292.68,20.33,D
16.78693,106.34412,315.5,1.03,1.01,2024-03-27,03:00,T,70,6.1NRT,298.11,7.64,D
21.0627,103.32102,308.35,1.22,1.1,2024-03-27,03:00,T,35,6.1NRT,288.54,5.75,D
21.06415,103.30987,308.12,1.22,1.1,2024-03-27,03:00,T,31,6.1NRT,288.33,5.1,D
21.59671,103.86193,309.63,1.16,1.07,2024-03-27,03:00,T,69,6.1NRT,285.32,8.79,D
21.77764,102.74656,319.27,1.34,1.15,2024-03-27,03:00,T,79,6.1NRT,293.99,17.7,D
21.79359,102.6996,313.82,1.35,1.15,2024-03-27,03:00,T,73,6.1NRT,293.45,12.06,D
21.79506,102.68736,315.48,1.35,1.15,2024-03-27,03:00,T,59,6.1NRT,293.14,15.37,D
23.12191,99.01288,309.01,2.58,1.54,2024-03-27,03:00,T,58,6.1NRT,291.85,25.28,D
21.61365,110.76083,314.74,1.49,1.2,2024-03-27,03:00,T,62,6.1NRT,280.28,22.87,D
23.0524,109.1703,327.7,1.15,1.07,2024-03-27,03:00,T,76,6.1NRT,272.18,34.82,D
22.90442,110.69973,318.2,1.4,1.17,2024-03-27,03:00,T,74,6.1NRT,290.07,24.68,D
23.04285,111.1051,310.15,1.48,1.2,2024-03-27,03:00,T,63,6.1NRT,288.3,12.34,D
23.05936,111.2307,321.77,1.51,1.21,2024-03-27,03:00,T,81,6.1NRT,289.3,32.01,D
23.12916,111.14262,309.84,1.48,1.2,2024-03-27,03:00,T,64,6.1NRT,290.11,10.62,D
23.13319,111.15032,314.51,1.48,1.2,2024-03-27,03:00,T,74,6.1NRT,292.43,16.92,D
24.33797,103.97274,312.89,1.22,1.1,2024-03-27,03:00,T,69,6.1NRT,296.44,9.45,D
23.64362,111.06904,312.87,1.44,1.19,2024-03-27,03:00,T,67,6.1NRT,290.18,12.49,D
20.88003,103.08187,309.3,1.25,1.11,2024-03-27,03:00,T,41,6.1NRT,285.17,11.71,D
20.8949,99.73724,316.33,2.12,1.42,2024-03-27,03:00,T,68,6.1NRT,297.78,28.57,D
20.33445,100.57892,322.25,1.8,1.32,2024-03-27,03:00,T,77,6.1NRT,294.64,35.96,D
20.33246,100.59657,328.6,1.8,1.31,2024-03-27,03:00,T,83,6.1NRT,293.77,52.42,D
20.29978,99.09258,317.32,2.33,1.48,2024-03-27,03:00,T,30,6.1NRT,302.42,22.34,D
