latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
50.2344,45.75529,305.14,2.25,1.45,2024-04-29,00:24,A,63,6.1NRT,280.84,32.94,N
51.42413,136.60667,317.5,3.05,1.66,2024-04-29,00:33,T,0,6.1NRT,285.44,82.02,D
51.42257,136.65007,305.28,3.03,1.66,2024-04-29,00:33,T,58,6.1NRT,284.34,36.68,D
50.45815,136.9642,305.03,2.87,1.62,2024-04-29,00:33,T,46,6.1NRT,287.5,25.86,D
50.45661,137.00406,313.1,2.86,1.61,2024-04-29,00:33,T,0,6.1NRT,285.38,52.47,D
50.45375,136.99803,317.72,2.86,1.61,2024-04-29,00:33,T,46,6.1NRT,286.42,63.51,D
51.42417,136.61418,321.23,3.05,1.66,2024-04-29,00:33,T,0,6.1NRT,285.58,97.41,D
51.80758,136.21925,320.49,3.21,1.7,2024-04-29,00:33,T,80,6.1NRT,286.42,95.15,D
51.80632,136.26508,334.52,3.19,1.69,2024-04-29,00:33,T,89,6.1NRT,286.02,181.59,D
51.80375,136.35645,337.76,3.16,1.68,2024-04-29,00:33,T,63,6.1NRT,284.58,197.24,D
51.79123,136.2641,350.68,3.19,1.69,2024-04-29,00:33,T,96,6.1NRT,290.64,336.29,D
51.80818,136.25755,308.94,3.19,1.69,2024-04-29,00:33,T,38,6.1NRT,284.86,42.98,D
51.71016,136.51627,324.09,3.09,1.67,2024-04-29,00:33,T,49,6.1NRT,283.04,106.52,D
51.80519,136.34879,337.69,3.16,1.68,2024-04-29,00:33,T,73,6.1NRT,284.86,199.73,D
51.79309,136.25662,353.45,3.19,1.69,2024-04-29,00:33,T,97,6.1NRT,290.94,367.19,D
51.75587,136.48102,331.33,3.11,1.67,2024-04-29,00:33,T,52,6.1NRT,281.95,146.8,D
51.72605,136.47861,337.88,3.11,1.67,2024-04-29,00:33,T,72,6.1NRT,285.99,192.43,D
51.72505,136.51729,337.5,3.09,1.67,2024-04-29,00:33,T,57,6.1NRT,283.09,186.49,D
51.72468,136.52309,341.21,3.09,1.67,2024-04-29,00:33,T,73,6.1NRT,282.52,221.21,D
49.7561,136.61115,301.7,2.96,1.64,2024-04-29,00:35,T,47,6.1NRT,287.19,20.72,D
49.71375,136.56694,310.06,2.97,1.64,2024-04-29,00:35,T,60,6.1NRT,286.8,44.55,D
49.75434,136.60516,304.18,2.96,1.64,2024-04-29,00:35,T,57,6.1NRT,287.25,27.82,D
49.71217,136.56116,307.68,2.97,1.64,2024-04-29,00:35,T,50,6.1NRT,287,36.57,D
49.66982,136.517,323.82,2.99,1.64,2024-04-29,00:35,T,83,6.1NRT,288.5,97.24,D
49.66832,136.55775,326.44,2.97,1.64,2024-04-29,00:35,T,84,6.1NRT,287.42,112.78,D
49.63175,136.75645,305.41,2.9,1.62,2024-04-29,00:35,T,53,6.1NRT,287.74,30.22,D
49.63026,136.7961,300.11,2.88,1.62,2024-04-29,00:35,T,21,6.1NRT,287.21,16.76,D
49.66733,136.54996,323.36,2.97,1.64,2024-04-29,00:35,T,32,6.1NRT,287.92,88.03,D
49.6298,136.74866,302.42,2.9,1.62,2024-04-29,00:35,T,0,6.1NRT,287.46,21.54,D
49.62813,136.78828,303.94,2.88,1.62,2024-04-29,00:35,T,0,6.1NRT,287.46,27.41,D
49.53396,136.97647,304.98,2.82,1.6,2024-04-29,00:35,T,49,6.1NRT,285.92,31.72,D
49.53059,136.97003,308.53,2.82,1.6,2024-04-29,00:35,T,58,6.1NRT,286.26,42.64,D
49.51822,136.57295,301.95,2.96,1.64,2024-04-29,00:35,T,0,6.1NRT,285.72,23.94,D
49.51662,136.61327,308.06,2.94,1.63,2024-04-29,00:35,T,0,6.1NRT,284.43,41.85,D
49.27278,136.37718,318.61,3.02,1.65,2024-04-29,00:35,T,0,6.1NRT,287.31,81.44,D
49.25779,136.3687,306.64,3.02,1.65,2024-04-29,00:35,T,0,6.1NRT,287.83,37.13,D
48.97618,135.90874,305.24,3.18,1.69,2024-04-29,00:35,T,53,6.1NRT,289.31,30.47,D
39.55585,140.85658,302.94,1.32,1.14,2024-04-29,00:35,T,14,6.1NRT,292.14,4.69,D
48.97474,135.95151,314.95,3.16,1.68,2024-04-29,00:35,T,57,6.1NRT,288.24,64.37,D
48.82602,134.22539,309.55,3.9,1.84,2024-04-29,00:35,T,60,6.1NRT,288.78,64.48,D
48.82504,134.27776,311.19,3.87,1.83,2024-04-29,00:35,T,62,6.1NRT,288.12,73.04,D
48.81934,134.21715,305.27,3.9,1.84,2024-04-29,00:35,T,58,6.1NRT,288.27,44.97,D
48.81814,134.26947,313.05,3.87,1.83,2024-04-29,00:35,T,69,6.1NRT,287.15,83.13,D
48.65375,134.71394,309.47,3.66,1.79,2024-04-29,00:35,T,30,6.1NRT,287.69,51.34,D
48.13344,132.85049,306.28,4.57,1.96,2024-04-29,00:35,T,63,6.1NRT,287.63,56.53,D
50.32579,136.948,305.25,2.87,1.62,2024-04-29,00:35,T,42,6.1NRT,288.34,26.7,D
50.32349,136.94077,301.2,2.87,1.62,2024-04-29,00:35,T,28,6.1NRT,288.36,17.67,D
50.21681,137.00449,303.52,2.84,1.61,2024-04-29,00:35,T,0,6.1NRT,285.88,28.2,D
49.97105,139.90463,304.94,2,1.38,2024-04-29,00:35,T,60,6.1NRT,287.72,19.97,D
50.12036,136.41774,300.95,3.05,1.66,2024-04-29,00:35,T,22,6.1NRT,288.38,18.64,D
50.07467,136.45598,317.87,3.03,1.66,2024-04-29,00:35,T,78,6.1NRT,289.54,69.23,D
50.0733,136.49777,310.05,3.02,1.65,2024-04-29,00:35,T,45,6.1NRT,288.62,37.95,D
50.12015,136.4119,301.69,3.05,1.66,2024-04-29,00:35,T,23,6.1NRT,288.17,18.74,D
50.07426,136.45021,313.05,3.03,1.66,2024-04-29,00:35,T,73,6.1NRT,289.65,53.24,D
50.07269,136.49199,313.78,3.02,1.65,2024-04-29,00:35,T,74,6.1NRT,288.57,56.26,D
50.03574,137.05437,303.12,2.82,1.6,2024-04-29,00:35,T,53,6.1NRT,287.39,25.08,D
50.02782,136.89581,308.88,2.87,1.62,2024-04-29,00:35,T,38,6.1NRT,286.61,35.32,D
50.03294,136.36267,305.97,3.06,1.66,2024-04-29,00:35,T,63,6.1NRT,288.49,31.49,D
49.98609,136.85233,316.66,2.88,1.62,2024-04-29,00:35,T,0,6.1NRT,284.94,68.31,D
49.98461,136.89217,303.76,2.87,1.62,2024-04-29,00:35,T,49,6.1NRT,285.28,26.56,D
50.03319,136.35492,306.1,3.06,1.66,2024-04-29,00:35,T,42,6.1NRT,288.2,30.42,D
49.98235,136.88432,309.98,2.87,1.62,2024-04-29,00:35,T,52,6.1NRT,285.14,44.12,D
49.77835,136.40636,300.26,3.03,1.66,2024-04-29,00:35,T,0,6.1NRT,286.21,17.18,D
48.63662,134.76224,344.35,3.64,1.79,2024-04-29,00:35,T,94,6.1NRT,287.95,327.57,D
48.63546,134.81093,306.81,3.62,1.78,2024-04-29,00:35,T,48,6.1NRT,286.2,43.17,D
48.62049,135.37375,307.3,3.37,1.73,2024-04-29,00:35,T,57,6.1NRT,289.22,40.34,D
48.64368,134.75459,312.3,3.64,1.79,2024-04-29,00:35,T,25,6.1NRT,287.35,63.15,D
48.62446,135.36626,303.2,3.37,1.73,2024-04-29,00:35,T,55,6.1NRT,288.76,25.4,D
48.62774,134.75392,334.31,3.64,1.79,2024-04-29,00:35,T,89,6.1NRT,286.85,215.92,D
48.62636,134.80264,310.22,3.62,1.78,2024-04-29,00:35,T,26,6.1NRT,286.41,54.19,D
48.51381,135.44997,301.57,3.34,1.72,2024-04-29,00:35,T,48,6.1NRT,288.06,21.47,D
48.51691,135.44432,302.95,3.34,1.72,2024-04-29,00:35,T,54,6.1NRT,287.63,26.72,D
48.30017,133.79463,310.43,4.08,1.87,2024-04-29,00:35,T,53,6.1NRT,287.18,77.51,D
48.29519,133.78659,318.49,4.08,1.87,2024-04-29,00:35,T,68,6.1NRT,287.62,128.94,D
48.2405,132.8651,322.24,4.57,1.96,2024-04-29,00:35,T,81,6.1NRT,287.78,167.98,D
48.23936,132.85957,320.97,4.57,1.96,2024-04-29,00:35,T,81,6.1NRT,287.9,155.99,D
48.15005,133.03908,302.49,4.47,1.94,2024-04-29,00:35,T,49,6.1NRT,286.75,42.05,D
48.1344,132.8589,306,4.57,1.96,2024-04-29,00:35,T,63,6.1NRT,287.47,54.44,D
48.11436,133.92938,302.51,4,1.86,2024-04-29,00:35,T,52,6.1NRT,289.5,24.88,D
48.02978,132.66554,301.68,4.68,1.98,2024-04-29,00:35,T,40,6.1NRT,287.94,32.13,D
48.02008,133.60159,312.26,4.17,1.89,2024-04-29,00:35,T,62,6.1NRT,290.81,75.7,D
48.02925,132.66022,302.61,4.68,1.98,2024-04-29,00:35,T,49,6.1NRT,288.12,36.94,D
48.0154,133.59595,311.8,4.17,1.89,2024-04-29,00:35,T,54,6.1NRT,290.9,77.38,D
36.75197,137.86015,311.58,1.81,1.32,2024-04-29,00:37,T,40,6.1NRT,287.57,20.52,D
36.75429,137.87267,306.74,1.81,1.32,2024-04-29,00:37,T,36,6.1NRT,286.78,12.79,D
51.80103,136.3421,331.55,2.41,1.5,2024-04-29,02:09,T,54,6.1NRT,286.04,96.72,D
51.80023,136.23064,325.24,2.38,1.49,2024-04-29,02:09,T,55,6.1NRT,280.19,70.23,D
